Handle,Title,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,SKU,USA
soft-tangle-free-sleep-shorts,Soft Tangle-Free Sleep Shorts,Size,XL,Color,Fuchsia,,,R245-FU-XL,0
soft-tangle-free-sleep-shorts,Soft Tangle-Free Sleep Shorts,Size,L,Color,Fuchsia,,,R245-FU-L,0
soft-tangle-free-sleep-shorts,Soft Tangle-Free Sleep Shorts,Size,M,Color,Fuchsia,,,R245-FU-M,0
soft-tangle-free-sleep-shorts,Soft Tangle-Free Sleep Shorts,Size,S,Color,Fuchsia,,,R245-FU-S,0
soft-tangle-free-sleep-shorts,Soft Tangle-Free Sleep Shorts,Size,2XL,Color,Black,,,R245-BK-2X,0
soft-tangle-free-sleep-shorts,Soft Tangle-Free Sleep Shorts,Size,XL,Color,Black,,,R245-BK-XL,0
soft-tangle-free-sleep-shorts,Soft Tangle-Free Sleep Shorts,Size,L,Color,Black,,,R245-BK-L,0
soft-tangle-free-sleep-shorts,Soft Tangle-Free Sleep Shorts,Size,M,Color,Black,,,R245-BK-M,0
soft-tangle-free-sleep-shorts,Soft Tangle-Free Sleep Shorts,Size,S,Color,Black,,,R245-BK-S,0
soft-tangle-free-sleep-shorts,Soft Tangle-Free Sleep Shorts,Size,2XL,Color,White,,,R245-WT-2X,1
soft-tangle-free-sleep-shorts,Soft Tangle-Free Sleep Shorts,Size,XL,Color,White,,,R245-WT-XL,1
soft-tangle-free-sleep-shorts,Soft Tangle-Free Sleep Shorts,Size,L,Color,White,,,R245-WT-L,0
soft-tangle-free-sleep-shorts,Soft Tangle-Free Sleep Shorts,Size,M,Color,White,,,R245-WT-M,0
soft-tangle-free-sleep-shorts,Soft Tangle-Free Sleep Shorts,Size,S,Color,White,,,R245-WT-S,5
lace-booty-shorts,Lace Booty Shorts,Size,2X Large,Color,Fuchsia,,,R250-FU-2X,0
lace-booty-shorts,Lace Booty Shorts,Size,Extra Large,Color,Fuchsia,,,R250-FU-XL,0
lace-booty-shorts,Lace Booty Shorts,Size,Large,Color,Fuchsia,,,R250-FU-L,0
lace-booty-shorts,Lace Booty Shorts,Size,Medium,Color,Fuchsia,,,R250-FU-M,0
lace-booty-shorts,Lace Booty Shorts,Size,Small,Color,Fuchsia,,,R250-FU-S,0
lace-booty-shorts,Lace Booty Shorts,Size,2X Large,Color,Royal Blue,,,R250-RO-2X,0
lace-booty-shorts,Lace Booty Shorts,Size,Extra Large,Color,Royal Blue,,,R250-RO-XL,0
lace-booty-shorts,Lace Booty Shorts,Size,Large,Color,Royal Blue,,,R250-RO-L,0
lace-booty-shorts,Lace Booty Shorts,Size,Medium,Color,Royal Blue,,,R250-RO-M,0
lace-booty-shorts,Lace Booty Shorts,Size,Small,Color,Royal Blue,,,R250-RO-S,0
soft-lace-sleep-shorts,Soft Lace Sleep Shorts,Size,2X Large,Color,Aqua,,,R251-AA-2X,0
soft-lace-sleep-shorts,Soft Lace Sleep Shorts,Size,Extra Large,Color,Aqua,,,R251-AA-XL,0
soft-lace-sleep-shorts,Soft Lace Sleep Shorts,Size,Large,Color,Aqua,,,R251-AA-L,0
soft-lace-sleep-shorts,Soft Lace Sleep Shorts,Size,Medium,Color,Aqua,,,R251-AA-M,0
soft-lace-sleep-shorts,Soft Lace Sleep Shorts,Size,Small,Color,Aqua,,,R251-AA-S,0
soft-lace-sleep-shorts,Soft Lace Sleep Shorts,Size,2X Large,Color,Coral,,,R251-CO-2X,0
soft-lace-sleep-shorts,Soft Lace Sleep Shorts,Size,Extra Large,Color,Coral,,,R251-CO-XL,0
soft-lace-sleep-shorts,Soft Lace Sleep Shorts,Size,Large,Color,Coral,,,R251-CO-L,0
soft-lace-sleep-shorts,Soft Lace Sleep Shorts,Size,Medium,Color,Coral,,,R251-CO-M,0
soft-lace-sleep-shorts,Soft Lace Sleep Shorts,Size,Small,Color,Coral,,,R251-CO-S,0
the-lacy-racer-tank,The Lacy Racer Tank,Size,Small,Color,Aqua,,,R254-AA-S,0
mens-ribbed-bikini-brief,Essential Ribbed Bikini Brief,Color,Aqua,Size,2XL,,,R301-AA-2X,0
mens-ribbed-bikini-brief,Essential Ribbed Bikini Brief,Color,Aqua,Size,XL,,,R301-AA-XL,0
mens-ribbed-bikini-brief,Essential Ribbed Bikini Brief,Color,Aqua,Size,L,,,R301-AA-L,0
mens-ribbed-bikini-brief,Essential Ribbed Bikini Brief,Color,Aqua,Size,M,,,R301-AA-M,0
mens-ribbed-bikini-brief,Essential Ribbed Bikini Brief,Color,Aqua,Size,S,,,R301-AA-S,0
mens-ribbed-bikini-brief,Essential Ribbed Bikini Brief,Color,Coral,Size,2XL,,,R301-CO-2X,0
mens-ribbed-bikini-brief,Essential Ribbed Bikini Brief,Color,Coral,Size,XL,,,R301-CO-XL,0
mens-ribbed-bikini-brief,Essential Ribbed Bikini Brief,Color,Coral,Size,L,,,R301-CO-L,0
mens-ribbed-bikini-brief,Essential Ribbed Bikini Brief,Color,Coral,Size,M,,,R301-CO-M,7
mens-ribbed-bikini-brief,Essential Ribbed Bikini Brief,Color,Coral,Size,S,,,R301-CO-S,0
mens-ribbed-bikini-brief,Essential Ribbed Bikini Brief,Color,Black,Size,2XL,,,R301-BK-2X,8
mens-ribbed-bikini-brief,Essential Ribbed Bikini Brief,Color,Black,Size,XL,,,R301-BK-XL,16
mens-ribbed-bikini-brief,Essential Ribbed Bikini Brief,Color,Black,Size,L,,,R301-BK-L,11
mens-ribbed-bikini-brief,Essential Ribbed Bikini Brief,Color,Black,Size,M,,,R301-BK-M,23
mens-ribbed-bikini-brief,Essential Ribbed Bikini Brief,Color,Black,Size,S,,,R301-BK-S,11
mens-ribbed-bikini-brief,Essential Ribbed Bikini Brief,Color,Grey,Size,2XL,,,R301-GY-2X,6
mens-ribbed-bikini-brief,Essential Ribbed Bikini Brief,Color,Grey,Size,XL,,,R301-GY-XL,7
mens-ribbed-bikini-brief,Essential Ribbed Bikini Brief,Color,Grey,Size,L,,,R301-GY-L,7
mens-ribbed-bikini-brief,Essential Ribbed Bikini Brief,Color,Grey,Size,M,,,R301-GY-M,16
mens-ribbed-bikini-brief,Essential Ribbed Bikini Brief,Color,Grey,Size,S,,,R301-GY-S,16
mens-ribbed-bikini-brief,Essential Ribbed Bikini Brief,Color,White,Size,2XL,,,R301-WT-2X,7
mens-ribbed-bikini-brief,Essential Ribbed Bikini Brief,Color,White,Size,XL,,,R301-WT-XL,4
mens-ribbed-bikini-brief,Essential Ribbed Bikini Brief,Color,White,Size,L,,,R301-WT-L,4
mens-ribbed-bikini-brief,Essential Ribbed Bikini Brief,Color,White,Size,M,,,R301-WT-M,9
mens-ribbed-bikini-brief,Essential Ribbed Bikini Brief,Color,White,Size,S,,,R301-WT-S,0
essential-ribbed-thong,Essential Ribbed Thong,Size,2XL,Color,Aqua,,,R302-AA-2X,3
essential-ribbed-thong,Essential Ribbed Thong,Size,XL,Color,Aqua,,,R302-AA-XL,6
essential-ribbed-thong,Essential Ribbed Thong,Size,L,Color,Aqua,,,R302-AA-L,0
essential-ribbed-thong,Essential Ribbed Thong,Size,M,Color,Aqua,,,R302-AA-M,0
essential-ribbed-thong,Essential Ribbed Thong,Size,S,Color,Aqua,,,R302-AA-S,0
essential-ribbed-thong,Essential Ribbed Thong,Size,2XL,Color,Coral,,,R302-CO-2X,0
essential-ribbed-thong,Essential Ribbed Thong,Size,XL,Color,Coral,,,R302-CO-XL,0
essential-ribbed-thong,Essential Ribbed Thong,Size,L,Color,Coral,,,R302-CO-L,0
essential-ribbed-thong,Essential Ribbed Thong,Size,M,Color,Coral,,,R302-CO-M,0
essential-ribbed-thong,Essential Ribbed Thong,Size,S,Color,Coral,,,R302-CO-S,0
essential-ribbed-thong,Essential Ribbed Thong,Size,2XL,Color,Grey,,,R302-GY-2X,6
essential-ribbed-thong,Essential Ribbed Thong,Size,XL,Color,Grey,,,R302-GY-XL,14
essential-ribbed-thong,Essential Ribbed Thong,Size,L,Color,Grey,,,R302-GY-L,11
essential-ribbed-thong,Essential Ribbed Thong,Size,M,Color,Grey,,,R302-GY-M,1
essential-ribbed-thong,Essential Ribbed Thong,Size,S,Color,Grey,,,R302-GY-S,6
essential-ribbed-thong,Essential Ribbed Thong,Size,2XL,Color,White,,,R302-WT-2X,10
essential-ribbed-thong,Essential Ribbed Thong,Size,XL,Color,White,,,R302-WT-XL,1
essential-ribbed-thong,Essential Ribbed Thong,Size,L,Color,White,,,R302-WT-L,6
essential-ribbed-thong,Essential Ribbed Thong,Size,M,Color,White,,,R302-WT-M,11
essential-ribbed-thong,Essential Ribbed Thong,Size,S,Color,White,,,R302-WT-S,1
rayon-contrast-brief,Rayon Contrast Brief - M and 2XL only!,Size,2X Large,Color,Orange,,,R380-OR-2X,4
rayon-contrast-brief,Rayon Contrast Brief - M and 2XL only!,Size,2X Large,Color,Lime,,,R380-LI-2X,3
rayon-contrast-brief,Rayon Contrast Brief - M and 2XL only!,Size,Medium,Color,Lime,,,R380-LI-M,0
snug-fleece-micro-shorts,Snug Fleece Micro Shorts - 2Xl,Size,2X Large,Color,Black,,,S102-BK-2X,0
party-popper-swim-short,"Party Popper Swim Short- S, M, and L only!",Size,Large,Color,Yellow,,,S206-YL-L,5
party-popper-swim-short,"Party Popper Swim Short- S, M, and L only!",Size,Medium,Color,Yellow,,,S206-YL-M,5
party-popper-swim-short,"Party Popper Swim Short- S, M, and L only!",Size,Small,Color,Yellow,,,S206-YL-S,2
solar-flair-swim-brief,Solar Flair Swim Brief - S and M only,Size,Medium,Color,Wild Jungle,,,S209-WJ-M,0
solar-flair-swim-brief,Solar Flair Swim Brief - S and M only,Size,Small,Color,Wild Jungle,,,S209-WJ-S,0
velvet-booty-shorts,Velvet Booty Shorts,Size,Extra Large,Color,Royal Blue,,,S229-RO-XL,0
velvet-booty-shorts,Velvet Booty Shorts,Size,2X Large,Color,Silver,,,S229-SI-2X,0
locker-room-booty-shorts,Locker Room Booty Shorts,Size,2X Large,Color,Burgundy,,,S235-BU-2X,0
locker-room-booty-shorts,Locker Room Booty Shorts,Size,Extra Large,Color,Burgundy,,,S235-BU-XL,0
locker-room-booty-shorts,Locker Room Booty Shorts,Size,Large,Color,Burgundy,,,S235-BU-L,0
locker-room-booty-shorts,Locker Room Booty Shorts,Size,Medium,Color,Burgundy,,,S235-BU-M,0
locker-room-booty-shorts,Locker Room Booty Shorts,Size,Small,Color,Burgundy,,,S235-BU-S,0
locker-room-booty-shorts,Locker Room Booty Shorts,Size,2X Large,Color,Black,,,S235-BK-2X,0
locker-room-booty-shorts,Locker Room Booty Shorts,Size,Extra Large,Color,Black,,,S235-BK-XL,0
locker-room-booty-shorts,Locker Room Booty Shorts,Size,Large,Color,Black,,,S235-BK-L,0
locker-room-booty-shorts,Locker Room Booty Shorts,Size,Medium,Color,Black,,,S235-BK-M,0
locker-room-booty-shorts,Locker Room Booty Shorts,Size,Small,Color,Black,,,S235-BK-S,0
locker-room-booty-shorts,Locker Room Booty Shorts,Size,2X Large,Color,Grey,,,S235-GY-2X,0
locker-room-booty-shorts,Locker Room Booty Shorts,Size,Extra Large,Color,Grey,,,S235-GY-XL,4
locker-room-booty-shorts,Locker Room Booty Shorts,Size,Large,Color,Grey,,,S235-GY-L,0
locker-room-booty-shorts,Locker Room Booty Shorts,Size,Medium,Color,Grey,,,S235-GY-M,0
locker-room-booty-shorts,Locker Room Booty Shorts,Size,Small,Color,Grey,,,S235-GY-S,8
the-smooth-satin-step-in,The Smooth Satin Step In,Size,2XL,Color,Fuchsia,,,S245-FU-2X,0
the-smooth-satin-step-in,The Smooth Satin Step In,Size,Extra Large,Color,Fuchsia,,,S245-FU-XL,0
the-smooth-satin-step-in,The Smooth Satin Step In,Size,Large,Color,Fuchsia,,,S245-FU-L,0
the-smooth-satin-step-in,The Smooth Satin Step In,Size,Medium,Color,Fuchsia,,,S245-FU-M,0
the-smooth-satin-step-in,The Smooth Satin Step In,Size,Small,Color,Fuchsia,,,S245-FU-S,0
the-smooth-satin-step-in,The Smooth Satin Step In,Size,2XL,Color,Navy Blue,,,S245-NV-2X,0
the-smooth-satin-step-in,The Smooth Satin Step In,Size,Extra Large,Color,Navy Blue,,,S245-NV-XL,0
the-smooth-satin-step-in,The Smooth Satin Step In,Size,Large,Color,Navy Blue,,,S245-NV-L,0
the-smooth-satin-step-in,The Smooth Satin Step In,Size,Medium,Color,Navy Blue,,,S245-NV-M,0
the-smooth-satin-step-in,The Smooth Satin Step In,Size,Small,Color,Navy Blue,,,S245-NV-S,0
the-smooth-satin-step-in,The Smooth Satin Step In,Size,2XL,Color,Black,,,S245-BK-2X,0
the-smooth-satin-step-in,The Smooth Satin Step In,Size,Extra Large,Color,Black,,,S245-BK-XL,0
the-smooth-satin-step-in,The Smooth Satin Step In,Size,Large,Color,Black,,,S245-BK-L,0
the-smooth-satin-step-in,The Smooth Satin Step In,Size,Medium,Color,Black,,,S245-BK-M,0
the-smooth-satin-step-in,The Smooth Satin Step In,Size,Small,Color,Black,,,S245-BK-S,0
the-smooth-satin-step-in,The Smooth Satin Step In,Size,2XL,Color,Pink,,,S245-PK-2X,0
the-smooth-satin-step-in,The Smooth Satin Step In,Size,Extra Large,Color,Pink,,,S245-PK-XL,0
the-smooth-satin-step-in,The Smooth Satin Step In,Size,Large,Color,Pink,,,S245-PK-L,0
the-smooth-satin-step-in,The Smooth Satin Step In,Size,Medium,Color,Pink,,,S245-PK-M,0
the-smooth-satin-step-in,The Smooth Satin Step In,Size,Small,Color,Pink,,,S245-PK-S,0
the-perfect-swim-short-l-only,The Perfect Swim Short- L only!,Size,Large,Color,White,,,S250-WT-L,0
the-slim-cut-short,The Slim Cut Short- 3XL only!,Size,3X Large,Color,Grey,,,S251-GY-3X,0
two-tone-swim-thong,Two Tone Swim Thong- 2XL only!,Size,2X Large,Color,Amethyst,,,S282-AM-2X,2
two-tone-swim-thong,Two Tone Swim Thong- 2XL only!,Size,2X Large,Color,Black,,,S282-BK-2X,2
peace-swim-brief,Peace Swim Brief,Size,Extra Large,Color,Blue,,,S379-BL-XL,0
slinky-sports-mesh-shorts,Slinky Sports Mesh Short- S and 2XL only!,Size,2X Large,Color,Sky Blue,,,S392-SB-2X,0
slinky-sports-mesh-shorts,Slinky Sports Mesh Short- S and 2XL only!,Size,Small,Color,Blue,,,S392-BL-S,0
see-thru-brazilian-swim-brief,See-Thru Brazilian Swim Brief,Size,2X Large,Color,White,,,S409-WT-2X,0
see-thru-brazilian-swim-brief,See-Thru Brazilian Swim Brief,Size,Extra Large,Color,White,,,S409-WT-XL,0
see-thru-brazilian-swim-brief,See-Thru Brazilian Swim Brief,Size,Large,Color,White,,,S409-WT-L,1
see-thru-brazilian-swim-brief,See-Thru Brazilian Swim Brief,Size,Medium,Color,White,,,S409-WT-M,1
see-thru-brazilian-swim-brief,See-Thru Brazilian Swim Brief,Size,Small,Color,White,,,S409-WT-S,2
calypso-swim-brief,Calypso Swim Brief,Size,2XL,Color,Neon Pink,,,S430-NP-2X,7
calypso-swim-brief,Calypso Swim Brief,Size,XL,Color,Neon Pink,,,S430-NP-XL,14
calypso-swim-brief,Calypso Swim Brief,Size,L,Color,Neon Pink,,,S430-NP-L,7
calypso-swim-brief,Calypso Swim Brief,Size,M,Color,Neon Pink,,,S430-NP-M,0
calypso-swim-brief,Calypso Swim Brief,Size,S,Color,Neon Pink,,,S430-NP-S,3
the-patriot-swim-trunk,The Patriot Swim Bikini,Size,Extra Large,Color,Navy Blue,,,S436-NV-XL,3
the-patriot-swim-trunk,The Patriot Swim Bikini,Size,Large,Color,Navy Blue,,,S436-NV-L,8
the-patriot-swim-trunk,The Patriot Swim Bikini,Size,Medium,Color,Navy Blue,,,S436-NV-M,7
the-patriot-swim-trunk,The Patriot Swim Bikini,Size,Small,Color,Navy Blue,,,S436-NV-S,1
the-patriot-swim-trunk,The Patriot Swim Bikini,Size,Extra Large,Color,Black,,,S436-BK-XL,8
the-patriot-swim-trunk,The Patriot Swim Bikini,Size,Large,Color,Black,,,S436-BK-L,9
the-patriot-swim-trunk,The Patriot Swim Bikini,Size,Medium,Color,Black,,,S436-BK-M,4
the-patriot-swim-trunk,The Patriot Swim Bikini,Size,Small,Color,Black,,,S436-BK-S,8
the-hold-out-thong,The Hold Out Thong- S only!,Size,Small,Color,Black,,,S441-BK-S,12
the-hold-out-brief,"The Hold Out Brief- S, M, and XL only!",Size,Extra Large,Color,Black,,,S442-BK-XL,0
the-hold-out-brief,"The Hold Out Brief- S, M, and XL only!",Size,Medium,Color,Black,,,S442-BK-M,0
the-hold-out-brief,"The Hold Out Brief- S, M, and XL only!",Size,Medium,Color,Red,,,S442-RD-M,0
the-hold-out-brief,"The Hold Out Brief- S, M, and XL only!",Size,Extra Large,Color,Blue,,,S442-BL-XL,0
the-hold-out-brief,"The Hold Out Brief- S, M, and XL only!",Size,Small,Color,Blue,,,S442-BL-S,0
rubberman-latex-swim-brief,Rubberman Swim  -  XL only!,Size,2X Large,Color,Black,,,S458-BK-2X,0
rubberman-latex-swim-brief,Rubberman Swim  -  XL only!,Size,Extra Large,Color,Black,,,S458-BK-XL,9
rubberman-latex-swim-brief,Rubberman Swim  -  XL only!,Size,Large,Color,Black,,,S458-BK-L,0
rubberman-latex-swim-brief,Rubberman Swim  -  XL only!,Size,Medium,Color,Black,,,S458-BK-M,0
rubberman-latex-swim-brief,Rubberman Swim  -  XL only!,Size,Small,Color,Black,,,S458-BK-S,0
the-cotton-madras-three-inch-short,The Cotton Madras Three Inch Short- S only!,Size,Small,Color,Kashmir Plaid,,,S462-KF-S,0
the-cotton-madras-three-inch-short,The Cotton Madras Three Inch Short- S only!,Size,Small,Color,Calcutta Plaid,,,S462-CF-S,0
the-cotton-madras-three-inch-short,The Cotton Madras Three Inch Short- S only!,Size,Small,Color,Bombay Plaid,,,S462-BF-S,0
glistenette-thong,Glistenette Thong- S and XL only!,Size,Small,Color,Sky Blue,,,S525-SB-S,3
glistenette-thong,Glistenette Thong- S and XL only!,Size,Extra Large,Color,Lavender,,,S525-LV-XL,0
glistenette-thong,Glistenette Thong- S and XL only!,Size,Small,Color,Lavender,,,S525-LV-S,0
super-sexy-soccer-socks,Super Sexy Soccer Socks,Size,OS,Color,White,,,S900-WT-OS,0
transparent-parachute-brief,Transparent Parachute Brief,Color,Black,Size,2XL,,,T050-BK-2X,0
transparent-parachute-brief,Transparent Parachute Brief,Color,Black,Size,XL,,,T050-BK-XL,0
transparent-parachute-brief,Transparent Parachute Brief,Color,Black,Size,L,,,T050-BK-L,0
transparent-parachute-brief,Transparent Parachute Brief,Color,Black,Size,M,,,T050-BK-M,0
transparent-parachute-brief,Transparent Parachute Brief,Color,Black,Size,S,,,T050-BK-S,0
transparent-parachute-brief,Transparent Parachute Brief,Color,White,Size,2XL,,,T050-WT-2X,0
transparent-parachute-brief,Transparent Parachute Brief,Color,White,Size,XL,,,T050-WT-XL,0
transparent-parachute-brief,Transparent Parachute Brief,Color,White,Size,L,,,T050-WT-L,0
transparent-parachute-brief,Transparent Parachute Brief,Color,White,Size,M,,,T050-WT-M,1
transparent-parachute-brief,Transparent Parachute Brief,Color,White,Size,S,,,T050-WT-S,1
mens-plastic-brief,Rip Roaring Panty,Color,Neon Orange,Size,2XL,,,T052-NO-2X,0
mens-plastic-brief,Rip Roaring Panty,Color,Neon Orange,Size,XL,,,T052-NO-XL,0
mens-plastic-brief,Rip Roaring Panty,Color,Neon Orange,Size,M,,,T052-NO-M,11
mens-plastic-brief,Rip Roaring Panty,Color,Neon Orange,Size,S,,,T052-NO-S,15
mens-plastic-brief,Rip Roaring Panty,Color,Black,Size,2XL,,,T052-BK-2X,0
mens-plastic-brief,Rip Roaring Panty,Color,Black,Size,XL,,,T052-BK-XL,0
mens-plastic-brief,Rip Roaring Panty,Color,Black,Size,L,,,T052-BK-L,0
mens-plastic-brief,Rip Roaring Panty,Color,Black,Size,M,,,T052-BK-M,0
mens-plastic-brief,Rip Roaring Panty,Color,Black,Size,S,,,T052-BK-S,1
rip-stop-thong,Rip-Stop Thong,Size,2XL,Color,White,,,T053T-WT-2X,0
rip-stop-thong,Rip-Stop Thong,Size,XL,Color,White,,,T053T-WT-XL,0
rip-stop-thong,Rip-Stop Thong,Size,L,Color,White,,,T053T-WT-L,3
rip-stop-thong,Rip-Stop Thong,Size,M,Color,White,,,T053T-WT-M,1
rip-stop-thong,Rip-Stop Thong,Size,S,Color,White,,,T053T-WT-S,0
big-boy-rip-stop-brief,Big Boy Rip Stop Brief,Size,2XL,Color,Aqua,,,T054-AA-2X,0
big-boy-rip-stop-brief,Big Boy Rip Stop Brief,Size,Extra Large,Color,Aqua,,,T054-AA-XL,0
big-boy-rip-stop-brief,Big Boy Rip Stop Brief,Size,Medium,Color,Aqua,,,T054-AA-M,0
big-boy-rip-stop-brief,Big Boy Rip Stop Brief,Size,2XL,Color,Red,,,T054-RD-2X,0
big-boy-rip-stop-brief,Big Boy Rip Stop Brief,Size,Extra Large,Color,Red,,,T054-RD-XL,0
big-boy-rip-stop-brief,Big Boy Rip Stop Brief,Size,Medium,Color,Red,,,T054-RD-M,0
big-boy-rip-stop-brief,Big Boy Rip Stop Brief,Size,2XL,Color,White,,,T054-WT-2X,0
big-boy-rip-stop-brief,Big Boy Rip Stop Brief,Size,Extra Large,Color,White,,,T054-WT-XL,0
big-boy-rip-stop-brief,Big Boy Rip Stop Brief,Size,Medium,Color,White,,,T054-WT-M,0
rip-stop-booty-short,Rip Stop Booty Short,Size,2X Large,Color,Aqua,,,T055-AA-2X,0
rip-stop-booty-short,Rip Stop Booty Short,Size,Extra Large,Color,Aqua,,,T055-AA-XL,1
rip-stop-booty-short,Rip Stop Booty Short,Size,Large,Color,Aqua,,,T055-AA-L,0
rip-stop-booty-short,Rip Stop Booty Short,Size,Medium,Color,Aqua,,,T055-AA-M,0
rip-stop-booty-short,Rip Stop Booty Short,Size,Small,Color,Aqua,,,T055-AA-S,0
rip-stop-booty-short,Rip Stop Booty Short,Size,2X Large,Color,Neon Yellow,,,T055-NY-2X,0
rip-stop-booty-short,Rip Stop Booty Short,Size,Extra Large,Color,Neon Yellow,,,T055-NY-XL,0
rip-stop-booty-short,Rip Stop Booty Short,Size,Large,Color,Neon Yellow,,,T055-NY-L,1
rip-stop-booty-short,Rip Stop Booty Short,Size,Medium,Color,Neon Yellow,,,T055-NY-M,0
rip-stop-booty-short,Rip Stop Booty Short,Size,Small,Color,Neon Yellow,,,T055-NY-S,0
rip-stop-booty-short,Rip Stop Booty Short,Size,2X Large,Color,Neon Orange,,,T055-NO-2X,10
rip-stop-booty-short,Rip Stop Booty Short,Size,Extra Large,Color,Neon Orange,,,T055-NO-XL,3
rip-stop-booty-short,Rip Stop Booty Short,Size,Large,Color,Neon Orange,,,T055-NO-L,0
rip-stop-booty-short,Rip Stop Booty Short,Size,Medium,Color,Neon Orange,,,T055-NO-M,0
rip-stop-booty-short,Rip Stop Booty Short,Size,Small,Color,Neon Orange,,,T055-NO-S,0
rip-stop-booty-short,Rip Stop Booty Short,Size,2X Large,Color,Black,,,T055-BK-2X,0
rip-stop-booty-short,Rip Stop Booty Short,Size,Extra Large,Color,Black,,,T055-BK-XL,0
rip-stop-booty-short,Rip Stop Booty Short,Size,Large,Color,Black,,,T055-BK-L,0
rip-stop-booty-short,Rip Stop Booty Short,Size,Medium,Color,Black,,,T055-BK-M,0
rip-stop-booty-short,Rip Stop Booty Short,Size,Small,Color,Black,,,T055-BK-S,0
rip-stop-booty-short,Rip Stop Booty Short,Size,2X Large,Color,Red,,,T055-RD-2X,0
rip-stop-booty-short,Rip Stop Booty Short,Size,Extra Large,Color,Red,,,T055-RD-XL,0
rip-stop-booty-short,Rip Stop Booty Short,Size,Large,Color,Red,,,T055-RD-L,0
rip-stop-booty-short,Rip Stop Booty Short,Size,Medium,Color,Red,,,T055-RD-M,0
rip-stop-booty-short,Rip Stop Booty Short,Size,Small,Color,Red,,,T055-RD-S,0
rip-stop-booty-short,Rip Stop Booty Short,Size,2X Large,Color,White,,,T055-WT-2X,0
rip-stop-booty-short,Rip Stop Booty Short,Size,Extra Large,Color,White,,,T055-WT-XL,0
rip-stop-booty-short,Rip Stop Booty Short,Size,Large,Color,White,,,T055-WT-L,0
rip-stop-booty-short,Rip Stop Booty Short,Size,Medium,Color,White,,,T055-WT-M,0
rip-stop-booty-short,Rip Stop Booty Short,Size,Small,Color,White,,,T055-WT-S,0
rugby-rip-stop-short,Rugby Rip Stop Short,Size,XL,Color,Black,,,T056-BK-XL,0
rugby-rip-stop-short,Rugby Rip Stop Short,Size,L,Color,Black,,,T056-BK-L,0
rugby-rip-stop-short,Rugby Rip Stop Short,Size,M,Color,Black,,,T056-BK-M,0
rugby-rip-stop-short,Rugby Rip Stop Short,Size,S,Color,Black,,,T056-BK-S,0
french-lace-eyelet-short,French Lace Eyelet Short,Size,Small,Color,White,,,T070-WT-S,0
easy-breezy-fishnet-boxer,Easy Breezy Fishnet Boxer,Size,2X Large,Color,Black,,,T075-BK-2X,0
easy-breezy-fishnet-boxer,Easy Breezy Fishnet Boxer,Size,Extra Large,Color,Black,,,T075-BK-XL,0
easy-breezy-fishnet-boxer,Easy Breezy Fishnet Boxer,Size,Large,Color,Black,,,T075-BK-L,0
easy-breezy-fishnet-boxer,Easy Breezy Fishnet Boxer,Size,Medium,Color,Black,,,T075-BK-M,0
easy-breezy-fishnet-boxer,Easy Breezy Fishnet Boxer,Size,Small,Color,Black,,,T075-BK-S,0
easy-breezy-fishnet-boxer,Easy Breezy Fishnet Boxer,Size,2X Large,Color,Red,,,T075-RD-2X,0
easy-breezy-fishnet-boxer,Easy Breezy Fishnet Boxer,Size,Extra Large,Color,Red,,,T075-RD-XL,0
easy-breezy-fishnet-boxer,Easy Breezy Fishnet Boxer,Size,Large,Color,Red,,,T075-RD-L,0
easy-breezy-fishnet-boxer,Easy Breezy Fishnet Boxer,Size,Medium,Color,Red,,,T075-RD-M,0
easy-breezy-fishnet-boxer,Easy Breezy Fishnet Boxer,Size,Small,Color,Red,,,T075-RD-S,0
super-power-swim-thong,Super Power Swim Thong,Size,2X Large,Color,Red,,,T116-RD-2X,0
super-power-swim-thong,Super Power Swim Thong,Size,Medium,Color,Red,,,T116-RD-M,0
super-power-swim-thong,Super Power Swim Thong,Size,2X Large,Color,Blue,,,T116-BL-2X,0
super-power-swim-thong,Super Power Swim Thong,Size,Medium,Color,Blue,,,T116-BL-M,0
super-power-swim-thong,Super Power Swim Thong,Size,2X Large,Color,White,,,T116-WT-2X,0
super-power-swim-thong,Super Power Swim Thong,Size,Medium,Color,White,,,T116-WT-M,0
teardrop-mesh-thong,Teardrop Mesh Thong - S only!,Size,Small,Color,Turquoise,,,T134-TQ-S,0
teardrop-mesh-thong,Teardrop Mesh Thong - S only!,Size,Small,Color,Orange,,,T134-OR-S,0
teardrop-mesh-thong,Teardrop Mesh Thong - S only!,Size,Small,Color,Purple,,,T134-PU-S,0
teardrop-mesh-thong,Teardrop Mesh Thong - S only!,Size,Small,Color,Red,,,T134-RD-S,0
venus-flycatcher-seamless-brief,Venus Flycatcher Seamless Brief - S only,Size,Small,Color,Garden Villa,,,T145-GV-S,0
lace-sparkle-panty,Lace Sparkle Panty,Size,Medium,Color,Party Animal,,,T165-PN-M,0
lace-sparkle-panty,Lace Sparkle Panty,Size,Small,Color,Party Animal,,,T165-PN-S,0
mens-floral-print-thong,Venus Flytrap Swing Thong,Size,XL,Color,Gardenvilla,,,T173-GV-XL,0
mens-floral-print-thong,Venus Flytrap Swing Thong,Size,S,Color,Gardenvilla,,,T173-GV-S,0
